DOTUSDT
Opentime;Open;High;Low;Close;Volume;CloseTime
1613773800000;33.96650000;34.37880000;33.91060000;34.35100000;253298.58000000;1613775599999
1613775600000;34.34780000;34.45000000;34.17530000;34.43750000;158528.37000000;1613777399999
1613777400000;34.43790000;35.00000000;34.37100000;34.82400000;372329.80000000;1613779199999
1613779200000;34.80930000;35.68200000;34.70000000;35.66050000;764922.06000000;1613780999999
1613781000000;35.66050000;38.60000000;35.44510000;37.26610000;1834215.49000000;1613782799999
1613782800000;37.29000000;39.00000000;36.71410000;37.02170000;1621482.79000000;1613784599999
1613784600000;37.01300000;37.79990000;36.80970000;37.54200000;924124.05000000;1613786399999
1613786400000;37.53060000;38.47630000;37.20000000;38.47300000;808945.39000000;1613788199999
1613788200000;38.47300000;38.56680000;37.47060000;37.58580000;530137.01000000;1613789999999
1613790000000;37.59270000;37.68420000;37.05900000;37.08150000;339569.04000000;1613791799999
1613791800000;37.08040000;37.41960000;36.64830000;36.86560000;608500.06000000;1613793599999
1613793600000;36.87480000;38.24900000;36.73950000;38.16500000;444366.61000000;1613795399999
1613795400000;38.17480000;38.24090000;37.64460000;38.10990000;458592.51000000;1613797199999
1613797200000;38.10990000;38.31360000;37.55220000;37.67890000;382534.28000000;1613798999999
1613799000000;37.67870000;38.07220000;37.50000000;38.00590000;447197.56000000;1613800799999
1613800800000;38.00590000;38.56790000;37.84500000;38.08310000;434352.09000000;1613802599999
1613802600000;38.07920000;39.13210000;37.96660000;38.96280000;611278.58000000;1613804399999
1613804400000;38.96470000;39.45840000;38.25970000;38.59500000;824622.91000000;1613806199999
1613806200000;38.59000000;38.59500000;37.70000000;37.72430000;495585.89000000;1613807999999
1613808000000;37.72720000;38.51740000;37.67110000;38.49720000;358980.86000000;1613809799999
1613809800000;38.48940000;38.53770000;37.75920000;37.81910000;267003.17000000;1613811599999
1613811600000;37.83730000;38.04340000;37.07660000;37.80000000;672712.46000000;1613813399999
1613813400000;37.80000000;38.03570000;37.62180000;37.67950000;265008.11000000;1613815199999
1613815200000;37.67950000;38.17630000;37.67000000;37.98100000;218170.24000000;1613816999999
1613817000000;37.98100000;38.36000000;37.80000000;38.22170000;289827.43000000;1613818799999
1613818800000;38.24150000;38.29990000;37.80530000;38.04620000;324170.16000000;1613820599999
1613820600000;38.04620000;38.80950000;37.91750000;38.80000000;466653.17000000;1613822399999
1613822400000;38.80000000;39.34630000;38.20360000;39.32670000;663985.65000000;1613824199999
1613824200000;39.34610000;40.69000000;39.14890000;40.13310000;1437454.04000000;1613825999999
1613826000000;40.12010000;40.43300000;39.62500000;40.14990000;734028.87000000;1613827799999
1613827800000;40.14520000;40.80000000;39.33580000;39.51600000;1066046.42000000;1613829599999
1613829600000;39.51600000;39.90900000;39.27660000;39.49850000;288249.87000000;1613831399999
1613831400000;39.49850000;39.68900000;37.99500000;38.44230000;627502.52000000;1613833199999
1613833200000;38.44390000;39.39040000;37.70000000;38.29060000;735167.74000000;1613834999999
1613835000000;38.29060000;38.52600000;37.70650000;38.33510000;552274.65000000;1613836799999
1613836800000;38.33970000;39.81860000;38.33970000;39.62520000;521410.14000000;1613838599999
1613838600000;39.62520000;41.46580000;39.14890000;40.97790000;781898.29000000;1613840399999
1613840400000;40.95280000;41.68610000;40.71200000;41.23900000;715717.80000000;1613842199999
1613842200000;41.23010000;41.92530000;41.00000000;41.35800000;497360.83000000;1613843999999
1613844000000;41.38540000;42.28480000;41.10000000;42.05370000;581210.75000000;1613845799999
1613845800000;42.07480000;42.12290000;40.41260000;41.12510000;581181.65000000;1613847599999
1613847600000;41.10460000;41.43040000;40.50870000;40.90180000;308659.99000000;1613849399999
1613849400000;40.90340000;41.25840000;40.50820000;41.17890000;249953.15000000;1613851199999
1613851200000;41.17890000;41.20960000;40.00790000;40.49330000;372752.62000000;1613852999999
1613853000000;40.49340000;40.70830000;40.24620000;40.55910000;233740.47000000;1613854799999
1613854800000;40.57780000;40.57780000;39.85010000;40.34560000;310654.74000000;1613856599999
1613856600000;40.33460000;41.58430000;40.31400000;41.03970000;423009.13000000;1613858399999
1613858400000;41.03530000;41.05550000;39.77610000;39.96310000;448008.92000000;1613860199999
1613860200000;39.96310000;40.20000000;37.21580000;39.61250000;1234542.52000000;1613861999999
1613862000000;39.64190000;40.10000000;38.86520000;38.87940000;575639.33000000;1613863799999
1613863800000;38.87940000;39.45190000;37.92760000;38.94200000;856313.43000000;1613865599999
1613865600000;38.93810000;39.17810000;38.00000000;39.12070000;606426.26000000;1613867399999
1613867400000;39.11340000;39.58170000;38.59390000;39.11790000;613781.83000000;1613869199999
1613869200000;39.10630000;40.27590000;38.76740000;39.50240000;428700.93000000;1613870999999
1613871000000;39.50170000;39.61440000;38.69230000;38.98000000;604481.97000000;1613872799999
1613872800000;38.97690000;39.63070000;38.93040000;39.42020000;337497.02000000;1613874599999
1613874600000;39.42950000;39.57450000;39.13080000;39.19970000;169802.60000000;1613876399999
1613876400000;39.18420000;39.45690000;38.82510000;38.87000000;227990.25000000;1613878199999
1613878200000;38.86030000;38.88760000;38.30000000;38.41080000;278794.21000000;1613879999999
1613880000000;38.41080000;38.67600000;38.05750000;38.21450000;287083.31000000;1613881799999
1613881800000;38.21450000;39.17810000;38.06500000;38.53650000;728831.71000000;1613883599999
1613883600000;38.54130000;39.41560000;38.27540000;39.36360000;458350.02000000;1613885399999
1613885400000;39.32610000;39.40160000;38.97480000;39.26120000;218848.16000000;1613887199999
1613887200000;39.26120000;39.39030000;38.57400000;38.83160000;244401.63000000;1613888999999
1613889000000;38.83160000;38.98880000;38.47570000;38.91510000;203203.32000000;1613890799999
1613890800000;38.92080000;39.23910000;38.42000000;38.42010000;185307.40000000;1613892599999
1613892600000;38.43110000;38.93000000;38.15550000;38.46550000;347781.96000000;1613894399999
1613894400000;38.48410000;39.23510000;38.24790000;38.47050000;1062960.29000000;1613896199999
1613896200000;38.47150000;39.03700000;38.36740000;38.71150000;401703.13000000;1613897999999
1613898000000;38.71470000;39.09890000;38.45340000;38.87810000;274696.30000000;1613899799999
1613899800000;38.87730000;39.47200000;38.72060000;39.42310000;296321.89000000;1613901599999
1613901600000;39.42310000;40.69920000;39.40230000;40.19340000;639351.50000000;1613903399999
1613903400000;40.19340000;40.52810000;40.03440000;40.07560000;350133.25000000;1613905199999
1613905200000;40.07770000;40.10350000;39.42460000;39.69940000;840726.45000000;1613906999999
1613907000000;39.69940000;40.06830000;39.47760000;39.71620000;341550.17000000;1613908799999
1613908800000;39.72920000;39.80000000;39.28650000;39.66210000;268259.54000000;1613910599999
1613910600000;39.64760000;39.78890000;38.93620000;39.17790000;264324.60000000;1613912399999
1613912400000;39.18590000;39.59740000;39.16990000;39.42430000;150534.16000000;1613914199999
1613914200000;39.42420000;39.61690000;39.10680000;39.21610000;171628.20000000;1613915999999
1613916000000;39.21610000;39.58450000;39.00000000;39.29950000;239155.82000000;1613917799999
1613917800000;39.27870000;39.59470000;39.12930000;39.51630000;214136.85000000;1613919599999
1613919600000;39.52430000;39.59440000;38.51440000;38.85130000;563580.08000000;1613921399999
1613921400000;38.85120000;38.88050000;38.52000000;38.84070000;275575.84000000;1613923199999
1613923200000;38.84070000;39.05050000;38.14580000;38.65250000;330077.06000000;1613924999999
1613925000000;38.65000000;38.79020000;38.33360000;38.40190000;217486.14000000;1613926799999
